date,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,NEARUSDT,AVAXUSDT,OPUSDT,FETUSDT,LINKUSDT,AAVEUSDT,XRPUSDT,DOGEUSDT
2023-06-29 04:00:00,30361.69,1847.56,233.3,16.25,1.353,12.28,1.243,0.2206,5.883,61.5,,0.06298
2023-06-29 08:00:00,30671.37,1868.68,235.2,18.03,1.391,12.88,1.247,0.2234,6.092,62.6,,0.06391
2023-06-29 12:00:00,30467.25,1852.61,233.6,17.67,1.372,12.65,1.218,0.2188,5.968,62.5,,0.0633
2023-06-29 16:00:00,30575.01,1856.62,233.2,17.74,1.35,12.73,1.233,0.2198,5.934,62.8,,0.06323
2023-06-29 20:00:00,30430.01,1853.06,232.7,18.01,1.351,12.65,1.222,0.2176,5.884,62.6,,0.06318
2023-06-30 00:00:00,30735.0,1872.76,235.0,18.94,1.389,13.01,1.264,0.2255,6.108,64.8,,0.06511
2023-06-30 04:00:00,30770.01,1887.55,239.0,18.73,1.368,13.06,1.26,0.2253,6.119,65.4,,0.06534
2023-06-30 08:00:00,30915.0,1892.5,240.4,18.86,1.402,13.23,1.323,0.2277,6.234,68.6,,0.06636
2023-06-30 12:00:00,30110.0,1852.83,234.7,18.3,1.322,12.63,1.278,0.2146,6.064,65.4,,0.0641
2023-06-30 16:00:00,30394.97,1928.76,239.8,19.14,1.37,12.92,1.331,0.224,6.311,70.1,,0.06603
2023-06-30 20:00:00,30476.8,1934.36,239.6,18.91,1.383,12.99,1.328,0.2266,6.294,70.4,,0.06644
2023-07-01 00:00:00,30400.07,1921.44,240.5,18.32,1.38,13.0,1.324,0.2249,6.203,67.7,,0.0695
2023-07-01 04:00:00,30445.0,1917.7,241.2,18.44,1.383,12.95,1.329,0.2283,6.238,67.8,,0.06799
2023-07-01 08:00:00,30530.0,1924.03,241.9,18.33,1.38,12.96,1.347,0.2336,6.228,67.7,,0.06781
2023-07-01 12:00:00,30560.01,1923.64,246.4,18.41,1.405,12.91,1.358,0.2358,6.339,67.3,,0.06773
2023-07-01 16:00:00,30595.0,1922.02,245.6,18.36,1.452,12.95,1.343,0.2344,6.43,68.1,,0.06811
2023-07-01 20:00:00,30604.99,1923.17,245.8,18.7,1.481,13.01,1.347,0.2361,6.492,68.0,,0.06839
2023-07-02 00:00:00,30490.03,1913.77,242.8,18.8,1.44,12.75,1.322,0.2293,6.385,67.6,,0.06682
2023-07-02 04:00:00,30480.04,1913.94,245.5,19.19,1.449,12.86,1.337,0.2358,6.413,68.1,,0.06729
2023-07-02 08:00:00,30555.0,1918.25,244.9,19.03,1.47,13.01,1.336,0.2346,6.487,72.2,,0.06729
2023-07-02 12:00:00,30509.99,1918.74,245.1,19.29,1.449,13.0,1.31,0.2314,6.474,70.3,,0.06697
2023-07-02 16:00:00,30533.19,1912.47,243.9,19.37,1.451,12.99,1.3,0.2319,6.455,69.3,,0.06809
2023-07-02 20:00:00,30625.0,1936.43,246.2,19.44,1.473,13.1,1.33,0.235,6.535,71.0,,0.06785
2023-07-03 00:00:00,30784.17,1950.45,247.6,19.59,1.48,13.38,1.35,0.2434,6.595,71.8,,0.06828
2023-07-03 04:00:00,30675.0,1967.6,248.9,19.41,1.468,13.22,1.358,0.2427,6.594,70.1,,0.06809
2023-07-03 08:00:00,30625.01,1961.51,248.8,19.5,1.465,13.25,1.349,0.2471,6.641,70.3,,0.06796
2023-07-03 12:00:00,31047.0,1968.81,249.0,19.29,1.462,13.25,1.357,0.2463,6.63,72.1,,0.0681
2023-07-03 16:00:00,31256.27,1967.45,247.9,19.31,1.453,13.33,1.349,0.2463,6.678,74.1,,0.06866
2023-07-03 20:00:00,31160.0,1955.5,245.5,19.23,1.442,13.2,1.352,0.2432,6.619,72.4,,0.06846
2023-07-04 00:00:00,31204.99,1963.03,244.8,19.32,1.452,13.31,1.359,0.2439,6.604,72.6,,0.06888
2023-07-04 04:00:00,30905.23,1950.24,243.3,19.14,1.423,13.18,1.338,0.2382,6.493,74.0,,0.06815
2023-07-04 08:00:00,31075.2,1960.96,245.8,19.2,1.429,13.26,1.336,0.2406,6.516,78.6,,0.06835
2023-07-04 12:00:00,30964.99,1954.1,243.4,19.81,1.413,13.24,1.322,0.2393,6.474,77.2,,0.07032
2023-07-04 16:00:00,30710.0,1936.48,239.7,19.5,1.397,13.12,1.286,0.2365,6.46,77.1,,0.06877
2023-07-04 20:00:00,30780.94,1937.26,240.8,19.14,1.409,13.02,1.283,0.2382,6.523,77.0,,0.06893
2023-07-05 00:00:00,30855.68,1939.8,242.9,19.27,1.413,13.11,1.3,0.2419,6.546,78.7,,0.06905
2023-07-05 04:00:00,30779.99,1936.32,243.1,19.32,1.408,13.13,1.288,0.2405,6.538,79.1,,0.06892
2023-07-05 08:00:00,30406.9,1908.82,237.6,18.7,1.356,12.65,1.247,0.2284,6.293,74.5,,0.06651
2023-07-05 12:00:00,30355.01,1903.63,237.4,18.58,1.342,12.57,1.214,0.2231,6.265,72.2,,0.06619
2023-07-05 16:00:00,30449.98,1909.04,238.1,18.6,1.347,12.6,1.228,0.2247,6.287,74.2,,0.06686
2023-07-05 20:00:00,30514.97,1911.72,238.8,18.99,1.343,12.66,1.232,0.2268,6.289,74.6,,0.06696
2023-07-06 00:00:00,30518.97,1914.66,239.5,19.49,1.352,12.6,1.241,0.2264,6.297,74.4,,0.06719
2023-07-06 04:00:00,30810.0,1926.08,240.8,19.58,1.362,12.87,1.247,0.2307,6.381,75.3,,0.06781
2023-07-06 08:00:00,30856.92,1918.5,240.1,19.92,1.354,12.84,1.234,0.2286,6.341,75.0,,0.06698
2023-07-06 12:00:00,30429.94,1888.62,238.4,19.73,1.325,12.65,1.219,0.2212,6.212,72.9,,0.06577
2023-07-06 16:00:00,30315.0,1886.66,237.9,20.88,1.328,12.66,1.209,0.2185,6.173,72.2,,0.06573
2023-07-06 20:00:00,29895.19,1848.77,231.9,19.63,1.31,12.4,1.187,0.2134,6.092,70.4,,0.06481
2023-07-07 00:00:00,30135.01,1857.36,234.1,20.18,1.331,12.57,1.204,0.2155,6.149,72.1,,0.06537
2023-07-07 04:00:00,30004.71,1855.96,233.3,19.44,1.347,12.52,1.191,0.2141,6.093,72.0,,0.06512
2023-07-07 08:00:00,30116.5,1861.44,234.0,20.2,1.362,12.64,1.206,0.218,6.152,72.4,,0.06519
2023-07-07 12:00:00,30395.92,1872.76,234.0,21.22,1.356,12.66,1.213,0.2186,6.196,73.6,,0.06544
2023-07-07 16:00:00,30261.8,1864.07,233.5,21.35,1.328,12.66,1.207,0.2188,6.15,73.1,,0.06506
2023-07-07 20:00:00,30360.58,1871.68,234.9,21.47,1.329,12.75,1.224,0.2226,6.149,74.7,,0.06512
2023-07-08 00:00:00,30280.02,1864.92,234.5,21.7,1.345,13.34,1.22,0.2206,6.131,74.0,,0.06509
2023-07-08 04:00:00,30209.91,1862.59,235.2,21.94,1.34,13.46,1.217,0.2186,6.146,74.4,,0.06529
2023-07-08 08:00:00,30214.77,1859.99,234.9,21.93,1.371,13.53,1.206,0.2174,6.164,75.1,,0.06513
2023-07-08 12:00:00,30215.01,1860.42,236.0,21.5,1.375,13.72,1.209,0.2194,6.171,74.0,,0.06506
2023-07-08 16:00:00,30125.01,1847.28,233.9,21.61,1.369,13.55,1.198,0.216,6.115,72.9,,0.06524
2023-07-08 20:00:00,30280.01,1863.72,236.0,21.85,1.372,13.64,1.212,0.2183,6.191,73.7,,0.06566
2023-07-09 00:00:00,30307.98,1868.14,234.5,21.69,1.388,14.07,1.222,0.218,6.215,73.2,,0.06595
2023-07-09 04:00:00,30294.99,1866.34,234.4,21.6,1.349,13.94,1.207,0.2171,6.22,71.9,,0.06547
2023-07-09 08:00:00,30284.99,1868.21,234.0,21.65,1.334,14.12,1.207,0.2166,6.211,71.8,,0.06594
2023-07-09 12:00:00,30355.07,1864.5,232.6,21.25,1.341,13.83,1.209,0.2178,6.18,72.9,,0.06568
2023-07-09 16:00:00,30272.99,1866.84,233.7,21.31,1.333,13.68,1.219,0.2162,6.147,72.9,,0.06526
2023-07-09 20:00:00,30194.99,1864.0,233.6,21.38,1.332,13.59,1.212,0.2153,6.12,72.0,,0.0652
2023-07-10 00:00:00,30143.62,1860.63,233.7,21.22,1.307,13.31,1.187,0.2125,6.088,70.8,,0.0648
2023-07-10 04:00:00,30095.01,1855.78,232.6,20.76,1.299,13.35,1.179,0.2119,6.088,70.3,,0.06447
2023-07-10 08:00:00,30245.31,1863.67,241.1,20.78,1.307,13.35,1.176,0.2121,6.116,70.3,,0.06457
2023-07-10 12:00:00,30310.01,1870.87,245.4,21.12,1.321,13.33,1.199,0.2132,6.151,70.4,,0.06465
2023-07-10 16:00:00,30828.67,1899.97,245.6,21.58,1.351,13.73,1.215,0.217,6.275,70.8,,0.06569
2023-07-10 20:00:00,30435.98,1881.17,245.4,21.34,1.33,13.39,1.196,0.2139,6.164,69.3,,0.06512
2023-07-11 00:00:00,30490.02,1879.14,246.2,21.71,1.339,13.62,1.216,0.2143,6.171,70.1,,0.06504
2023-07-11 04:00:00,30545.01,1882.38,246.2,22.04,1.335,13.49,1.219,0.2168,6.223,71.7,,0.06519
2023-07-11 08:00:00,30419.71,1868.74,244.9,22.02,1.323,13.35,1.204,0.2146,6.153,72.9,,0.06488
2023-07-11 12:00:00,30594.98,1872.35,246.3,22.11,1.322,13.33,1.22,0.215,6.183,73.3,,0.06459
2023-07-11 16:00:00,30588.89,1873.61,247.1,21.99,1.31,13.25,1.224,0.2123,6.161,72.9,,0.06468
2023-07-11 20:00:00,30626.01,1877.2,248.4,22.09,1.325,13.24,1.222,0.2123,6.213,73.1,,0.06508
2023-07-12 00:00:00,30595.0,1879.81,249.3,21.92,1.332,13.17,1.225,0.2121,6.222,74.0,,0.06508
2023-07-12 04:00:00,30750.0,1889.34,249.8,22.05,1.357,13.2,1.238,0.2133,6.279,75.9,,0.0655
2023-07-12 08:00:00,30780.0,1889.79,247.9,22.15,1.345,13.24,1.238,0.2143,6.26,76.0,,0.06531
2023-07-12 12:00:00,30555.0,1881.35,244.4,22.36,1.357,13.03,1.245,0.2119,6.252,75.5,,0.06478
2023-07-12 16:00:00,30286.84,1869.42,242.6,21.87,1.312,12.9,1.196,0.2129,6.211,73.9,,0.06419
2023-07-12 20:00:00,30365.0,1871.97,243.5,21.97,1.33,13.04,1.212,0.2203,6.235,75.3,,0.06485
2023-07-13 00:00:00,30311.11,1868.07,242.9,21.64,1.325,12.98,1.214,0.2161,6.225,75.2,,0.06452
2023-07-13 04:00:00,30369.97,1872.55,244.7,21.79,1.326,13.11,1.237,0.221,6.305,76.1,,0.06485
2023-07-13 08:00:00,30554.9,1883.49,246.1,22.39,1.342,13.22,1.257,0.2294,6.456,75.6,,0.06534
2023-07-13 12:00:00,30914.83,1931.54,251.0,23.97,1.391,13.62,1.321,0.2299,6.621,76.6,,0.06676
2023-07-13 16:00:00,31629.56,1995.71,253.0,26.2,1.455,14.08,1.38,0.2314,6.917,77.8,,0.06986
2023-07-13 20:00:00,31454.17,2000.52,254.4,25.92,1.46,14.06,1.354,0.2322,7.034,78.1,,0.07005
2023-07-14 00:00:00,31410.0,2004.51,258.2,28.38,1.483,14.7,1.361,0.2339,7.171,79.5,,0.07059
2023-07-14 04:00:00,31154.94,1992.8,255.6,28.75,1.516,15.32,1.425,0.2332,7.113,79.7,,0.07016
2023-07-14 08:00:00,31207.91,1993.0,254.3,28.02,1.536,15.49,1.396,0.2331,7.076,79.5,,0.07012
2023-07-14 12:00:00,31240.04,1999.79,256.5,28.12,1.573,15.58,1.568,0.2492,7.135,84.4,0.7847,0.07271
2023-07-14 16:00:00,30095.36,1911.97,242.9,26.06,1.467,14.26,1.398,0.2293,6.78,79.0,0.6959,0.06772
2023-07-14 20:00:00,30313.0,1935.77,246.5,26.69,1.497,14.64,1.455,0.236,6.95,80.2,0.72,0.06851
2023-07-15 00:00:00,30286.46,1928.78,248.4,27.1,1.47,14.43,1.467,0.2312,6.854,78.9,0.723,0.06786
2023-07-15 04:00:00,30361.31,1940.89,248.2,28.75,1.509,14.92,1.522,0.239,6.978,80.0,0.7269,0.07298
2023-07-15 08:00:00,30324.97,1937.79,249.9,28.97,1.503,15.01,1.496,0.245,6.959,80.2,0.7215,0.074
2023-07-15 12:00:00,30320.08,1935.99,249.7,27.59,1.486,15.1,1.469,0.239,6.974,78.7,0.7229,0.07285
2023-07-15 16:00:00,30329.97,1933.51,251.3,27.91,1.491,15.11,1.465,0.2428,6.963,79.3,0.7273,0.07237
2023-07-15 20:00:00,30288.46,1931.4,249.1,27.36,1.486,14.8,1.46,0.2412,6.9,78.7,0.7157,0.07191
2023-07-16 00:00:00,30198.58,1923.98,247.8,27.1,1.479,14.54,1.447,0.2382,6.784,77.8,0.7144,0.07071
2023-07-16 04:00:00,30279.97,1927.19,248.2,27.66,1.482,14.63,1.438,0.244,6.823,78.2,0.718,0.07101
2023-07-16 08:00:00,30317.97,1932.96,248.5,28.03,1.486,14.54,1.485,0.2394,6.824,78.1,0.7526,0.07132
2023-07-16 12:00:00,30362.87,1937.57,246.7,28.05,1.504,14.6,1.486,0.2443,6.822,78.9,0.7715,0.07113
2023-07-16 16:00:00,30261.57,1928.54,243.6,27.41,1.474,14.29,1.472,0.2397,6.621,77.9,0.7429,0.0694
2023-07-16 20:00:00,30225.15,1920.96,241.9,27.39,1.445,14.3,1.486,0.2348,6.594,76.5,0.7488,0.06943
2023-07-17 00:00:00,30299.0,1929.43,243.0,28.05,1.467,14.44,1.521,0.2386,6.697,78.5,0.7565,0.07026
2023-07-17 04:00:00,30284.99,1927.83,242.8,27.62,1.491,14.51,1.486,0.2411,6.687,78.3,0.7478,0.07104
2023-07-17 08:00:00,30164.99,1910.45,242.0,27.06,1.428,14.14,1.456,0.2359,6.65,75.5,0.7369,0.06935
2023-07-17 12:00:00,30179.99,1909.85,243.5,26.94,1.463,14.25,1.461,0.2337,6.643,75.0,0.7374,0.06951
2023-07-17 16:00:00,29893.23,1888.16,241.7,26.07,1.452,14.16,1.446,0.231,6.88,74.0,0.7317,0.06894
2023-07-17 20:00:00,30154.58,1912.29,243.7,26.85,1.498,14.46,1.48,0.2358,7.162,75.2,0.739,0.0698
2023-07-18 00:00:00,30115.56,1908.28,242.6,26.61,1.485,14.35,1.509,0.235,7.109,74.7,0.7411,0.06971
2023-07-18 04:00:00,29974.97,1899.41,239.7,25.71,1.453,14.01,1.506,0.2311,7.093,72.8,0.7408,0.06898
2023-07-18 08:00:00,29870.0,1894.65,240.2,24.95,1.454,13.84,1.49,0.2268,6.927,72.1,0.7497,0.06803
2023-07-18 12:00:00,29908.95,1897.99,239.1,25.47,1.46,13.93,1.45,0.2275,6.944,72.3,0.7569,0.0684
2023-07-18 16:00:00,29726.36,1890.76,239.2,25.3,1.483,13.77,1.44,0.2236,6.879,71.4,0.7638,0.06792
2023-07-18 20:00:00,29864.32,1896.7,239.1,25.57,1.472,13.8,1.432,0.2256,6.909,71.9,0.7825,0.06839
2023-07-19 00:00:00,30071.51,1912.53,242.7,26.41,1.508,14.04,1.47,0.23,6.973,72.9,0.8002,0.06936
2023-07-19 04:00:00,29994.97,1908.62,241.9,26.16,1.493,13.99,1.475,0.2296,6.893,72.4,0.7895,0.06894
2023-07-19 08:00:00,30015.08,1910.42,242.3,26.42,1.481,13.98,1.513,0.2278,6.844,72.2,0.7953,0.06932
2023-07-19 12:00:00,29945.03,1906.68,240.5,26.31,1.464,13.95,1.531,0.2267,6.916,72.0,0.7993,0.07143
2023-07-19 16:00:00,30054.97,1908.62,241.2,26.78,1.493,14.2,1.602,0.2278,7.03,72.5,0.8353,0.07092
2023-07-19 20:00:00,29925.02,1889.11,240.3,26.33,1.459,13.99,1.57,0.2243,6.914,71.8,0.8211,0.07
2023-07-20 00:00:00,29970.33,1894.64,240.5,26.53,1.5,14.05,1.547,0.2253,6.962,72.2,0.8349,0.0703
2023-07-20 04:00:00,30190.07,1912.03,243.1,26.86,1.575,14.27,1.585,0.2279,7.4,73.4,0.8198,0.07077
2023-07-20 08:00:00,30285.0,1922.56,243.9,27.17,1.574,14.28,1.573,0.2307,8.277,74.9,0.8099,0.07243
2023-07-20 12:00:00,29820.0,1888.53,241.5,25.72,1.521,13.79,1.536,0.2258,8.029,72.0,0.7892,0.07065
2023-07-20 16:00:00,29760.55,1887.67,241.6,25.36,1.509,13.82,1.537,0.2234,8.15,72.4,0.7907,0.06971
2023-07-20 20:00:00,29809.99,1890.19,241.5,25.33,1.524,13.84,1.534,0.2234,8.349,72.4,0.7948,0.07055
2023-07-21 00:00:00,29908.42,1897.78,244.2,25.5,1.52,13.98,1.554,0.2255,8.293,75.1,0.7946,0.0716
2023-07-21 04:00:00,29773.87,1888.64,242.4,25.19,1.486,13.87,1.518,0.2219,8.097,73.5,0.7794,0.07115
2023-07-21 08:00:00,29770.0,1889.72,244.3,25.13,1.494,13.87,1.522,0.2231,8.136,73.8,0.7737,0.07198
2023-07-21 12:00:00,29860.07,1892.39,244.2,25.34,1.496,13.94,1.521,0.2243,8.133,74.5,0.7761,0.07394
2023-07-21 16:00:00,29883.1,1896.0,243.0,25.82,1.488,13.96,1.53,0.2237,8.125,73.9,0.7839,0.07271
2023-07-21 20:00:00,29899.99,1892.77,241.8,25.52,1.48,13.95,1.506,0.2239,8.148,74.5,0.7713,0.07321
2023-07-22 00:00:00,29910.01,1892.71,243.9,25.84,1.469,14.0,1.538,0.2246,8.164,74.3,0.7755,0.07255
2023-07-22 04:00:00,29940.0,1891.27,242.4,25.79,1.47,13.94,1.533,0.2242,8.172,73.5,0.774,0.07252
2023-07-22 08:00:00,29893.91,1889.28,241.6,25.61,1.459,13.79,1.53,0.2246,8.004,72.8,0.7749,0.07175
2023-07-22 12:00:00,29912.09,1889.68,241.7,25.73,1.457,13.79,1.548,0.2239,8.055,73.1,0.7678,0.07157
2023-07-22 16:00:00,29839.98,1887.63,242.0,25.31,1.459,13.68,1.578,0.2229,7.957,72.1,0.7493,0.07104
2023-07-22 20:00:00,29785.02,1866.46,239.6,24.55,1.441,13.52,1.567,0.2189,7.858,71.6,0.7341,0.07042
2023-07-23 00:00:00,29840.0,1871.55,241.2,24.69,1.452,13.55,1.57,0.2213,7.897,72.4,0.7367,0.07093
2023-07-23 04:00:00,29914.99,1874.74,241.7,24.62,1.452,13.57,1.557,0.2214,7.976,72.1,0.7385,0.07182
2023-07-23 08:00:00,29892.49,1875.46,241.4,24.7,1.455,13.58,1.569,0.221,8.028,72.6,0.7425,0.07196
2023-07-23 12:00:00,29908.93,1873.74,241.4,24.65,1.445,13.54,1.542,0.2226,8.01,72.0,0.7412,0.07214
2023-07-23 16:00:00,30090.0,1888.98,242.4,24.9,1.471,13.58,1.614,0.2234,7.963,72.4,0.7372,0.0719
2023-07-23 20:00:00,30079.91,1887.04,241.1,24.75,1.447,13.58,1.581,0.2243,7.883,72.1,0.7402,0.07179
2023-07-24 00:00:00,29723.62,1868.73,240.5,24.33,1.436,13.33,1.553,0.221,7.689,70.9,0.7277,0.07086
2023-07-24 04:00:00,29820.38,1874.16,241.7,24.65,1.434,13.47,1.558,0.2245,7.736,71.8,0.7272,0.07661
2023-07-24 08:00:00,29273.79,1852.79,238.5,23.63,1.4,13.13,1.533,0.2144,7.637,70.0,0.6974,0.07603
2023-07-24 12:00:00,29085.03,1842.55,236.6,23.14,1.373,12.9,1.534,0.21,7.604,70.0,0.6919,0.0743
2023-07-24 16:00:00,29111.5,1849.31,237.5,23.31,1.383,13.05,1.523,0.2097,7.532,70.0,0.704,0.07526
2023-07-24 20:00:00,29175.51,1849.71,238.8,23.34,1.378,13.12,1.509,0.2122,7.574,70.2,0.7016,0.07433
2023-07-25 00:00:00,29122.85,1850.99,238.0,23.33,1.363,13.22,1.522,0.2116,7.606,70.4,0.6938,0.07671
2023-07-25 04:00:00,29131.23,1850.67,235.9,23.12,1.361,13.09,1.459,0.2085,7.422,69.9,0.6801,0.0768
2023-07-25 08:00:00,29125.0,1852.26,237.9,23.2,1.36,13.27,1.487,0.2092,7.491,70.4,0.685,0.0776
2023-07-25 12:00:00,29185.0,1858.69,236.5,23.29,1.349,13.35,1.484,0.2092,7.419,70.5,0.7015,0.07739
2023-07-25 16:00:00,29200.48,1857.48,236.8,23.22,1.347,13.37,1.471,0.2087,7.43,70.7,0.7014,0.08174
2023-07-25 20:00:00,29215.05,1857.14,236.6,23.22,1.339,13.34,1.452,0.21,7.401,70.1,0.7098,0.0817
2023-07-26 00:00:00,29232.89,1858.94,237.8,23.55,1.335,13.27,1.466,0.207,7.447,70.5,0.7097,0.08028
2023-07-26 04:00:00,29219.99,1853.88,237.1,23.51,1.327,13.3,1.451,0.2082,7.436,70.4,0.6986,0.0804
2023-07-26 08:00:00,29179.99,1851.56,236.5,23.83,1.336,13.2,1.476,0.2076,7.497,69.9,0.6984,0.07879
2023-07-26 12:00:00,29316.91,1859.98,238.3,25.04,1.348,13.27,1.486,0.2106,7.6,71.2,0.7047,0.07868
2023-07-26 16:00:00,29400.0,1872.76,238.2,25.39,1.362,13.34,1.504,0.211,7.814,71.6,0.7127,0.07829
2023-07-26 20:00:00,29352.35,1872.22,238.2,25.19,1.358,13.28,1.51,0.2107,7.761,72.0,0.7164,0.07809
2023-07-27 00:00:00,29408.16,1874.83,239.6,24.95,1.368,13.3,1.521,0.2149,7.976,73.2,0.7189,0.07823
2023-07-27 04:00:00,29425.39,1871.68,241.2,25.07,1.368,13.28,1.527,0.2143,7.984,74.2,0.713,0.07893
2023-07-27 08:00:00,29517.17,1876.4,241.9,25.35,1.379,13.35,1.554,0.2153,8.037,73.9,0.7165,0.07965
2023-07-27 12:00:00,29295.8,1869.33,240.5,25.21,1.36,13.2,1.525,0.2145,7.965,72.6,0.7227,0.07871
2023-07-27 16:00:00,29172.44,1860.73,239.1,24.9,1.357,13.08,1.493,0.2118,7.91,72.3,0.7146,0.07728
2023-07-27 20:00:00,29220.01,1860.96,240.3,25.08,1.383,13.13,1.496,0.2143,7.983,72.2,0.7145,0.07777
2023-07-28 00:00:00,29260.0,1862.83,240.8,24.93,1.387,13.16,1.49,0.2133,7.921,73.1,0.7165,0.07734
2023-07-28 04:00:00,29151.7,1859.97,240.8,24.59,1.373,13.05,1.473,0.213,7.853,72.7,0.7083,0.07619
2023-07-28 08:00:00,29200.26,1866.98,241.1,24.67,1.388,13.12,1.481,0.2152,7.854,73.2,0.71,0.07661
2023-07-28 12:00:00,29380.04,1875.66,241.9,25.24,1.407,13.25,1.476,0.217,7.917,73.3,0.7132,0.07709
2023-07-28 16:00:00,29308.49,1873.97,242.5,25.02,1.39,13.21,1.479,0.214,7.816,72.9,0.713,0.07752
2023-07-28 20:00:00,29310.22,1874.53,242.0,24.84,1.391,13.23,1.479,0.2145,7.792,72.9,0.712,0.07717
2023-07-29 00:00:00,29379.99,1873.4,242.0,25.11,1.399,13.25,1.494,0.2158,7.783,73.0,0.7115,0.07787
2023-07-29 04:00:00,29314.99,1869.67,241.2,25.16,1.399,13.2,1.497,0.2144,7.745,72.9,0.7121,0.07785
2023-07-29 08:00:00,29270.01,1869.55,241.2,24.99,1.399,13.21,1.493,0.2176,7.748,72.3,0.7103,0.07785
2023-07-29 12:00:00,29284.5,1871.56,242.1,25.05,1.401,13.19,1.498,0.2155,7.758,72.3,0.7071,0.07802
2023-07-29 16:00:00,29336.34,1877.0,241.6,25.22,1.408,13.27,1.508,0.2143,7.801,73.2,0.7122,0.08088
2023-07-29 20:00:00,29345.0,1880.02,242.7,25.17,1.404,13.27,1.506,0.2146,7.852,74.7,0.7126,0.08016
2023-07-30 00:00:00,29310.01,1878.4,242.2,25.06,1.408,13.33,1.554,0.2125,7.834,74.6,0.7112,0.08028
2023-07-30 04:00:00,29294.06,1874.21,241.8,24.93,1.408,13.25,1.59,0.2142,7.772,74.4,0.7099,0.08005
2023-07-30 08:00:00,29307.99,1876.7,242.3,24.94,1.415,13.26,1.587,0.2116,7.75,74.1,0.7216,0.08007
